title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
Stranger in Blue Suede Shoes - 1999 Remaster,Kevin Ayers,spotify:track:5fyCT0lEtT7A3ub7EFTWDW,0.723,0.848,9,-7.184,1,0.0703,0.0668,0.793,0.59,0.827,119.413,audio_features,5fyCT0lEtT7A3ub7EFTWDW,https://api.spotify.com/v1/tracks/5fyCT0lEtT7A3ub7EFTWDW,https://api.spotify.com/v1/audio-analysis/5fyCT0lEtT7A3ub7EFTWDW,204867,4
Sweet Hitch-Hiker,Creedence Clearwater Revival,spotify:track:0UOguLYTbPVXplQwFBpaDH,0.58,0.849,2,-11.664,1,0.0325,0.0316,0.0405,0.341,0.929,142.706,audio_features,0UOguLYTbPVXplQwFBpaDH,https://api.spotify.com/v1/tracks/0UOguLYTbPVXplQwFBpaDH,https://api.spotify.com/v1/audio-analysis/0UOguLYTbPVXplQwFBpaDH,177267,4
Tap Turns on the Water,C.C.S.,spotify:track:1AkST2zO2oLmE9UkEhWGEH,0.639,0.707,4,-10.213,0,0.117,0.027,0.000114,0.0538,0.786,94.705,audio_features,1AkST2zO2oLmE9UkEhWGEH,https://api.spotify.com/v1/tracks/1AkST2zO2oLmE9UkEhWGEH,https://api.spotify.com/v1/audio-analysis/1AkST2zO2oLmE9UkEhWGEH,223373,4
The Banner Man,Blue Mink,spotify:track:1IPw9ifCJfCWgIzXmAfLZO,0.555,0.744,10,-7.281,1,0.0389,0.194,0.0,0.282,0.856,93.448,audio_features,1IPw9ifCJfCWgIzXmAfLZO,https://api.spotify.com/v1/tracks/1IPw9ifCJfCWgIzXmAfLZO,https://api.spotify.com/v1/audio-analysis/1IPw9ifCJfCWgIzXmAfLZO,209907,4
The Night They Drove Old Dixie Down,Joan Baez,spotify:track:0uHYplBhwLYey7f9qAmnSM,0.564,0.357,1,-12.752,1,0.0326,0.558,0.0,0.233,0.477,129.242,audio_features,0uHYplBhwLYey7f9qAmnSM,https://api.spotify.com/v1/tracks/0uHYplBhwLYey7f9qAmnSM,https://api.spotify.com/v1/audio-analysis/0uHYplBhwLYey7f9qAmnSM,206067,4
The Story In Your Eyes,The Moody Blues,spotify:track:3kcaix8VptngsWoYDTqEN2,0.328,0.83,7,-9.831,1,0.0372,2.7e-05,0.491,0.315,0.636,85.725,audio_features,3kcaix8VptngsWoYDTqEN2,https://api.spotify.com/v1/tracks/3kcaix8VptngsWoYDTqEN2,https://api.spotify.com/v1/audio-analysis/3kcaix8VptngsWoYDTqEN2,176573,4
The Witch Queen of New Orleans,Redbone,spotify:track:5M3lcfDNGB4S0iDoP9ItcV,0.613,0.817,0,-4.957,1,0.0858,0.0338,1.96e-06,0.083,0.62,119.926,audio_features,5M3lcfDNGB4S0iDoP9ItcV,https://api.spotify.com/v1/tracks/5M3lcfDNGB4S0iDoP9ItcV,https://api.spotify.com/v1/audio-analysis/5M3lcfDNGB4S0iDoP9ItcV,165093,4
Theme From Shaft,Isaac Hayes,spotify:track:3126iwAXVfyNQDP5iW2OAr,0.504,0.689,9,-12.583,0,0.051,0.0511,6.09e-06,0.178,0.713,120.35,audio_features,3126iwAXVfyNQDP5iW2OAr,https://api.spotify.com/v1/tracks/3126iwAXVfyNQDP5iW2OAr,https://api.spotify.com/v1/audio-analysis/3126iwAXVfyNQDP5iW2OAr,196333,4
There's No More Corn on the Brasos,The Walkers,spotify:track:48IBpWWnyO6apeariUifla,0.575,0.363,1,-14.643,1,0.0305,0.367,0.000194,0.154,0.61,105.977,audio_features,48IBpWWnyO6apeariUifla,https://api.spotify.com/v1/tracks/48IBpWWnyO6apeariUifla,https://api.spotify.com/v1/audio-analysis/48IBpWWnyO6apeariUifla,241541,4
Wang Dang Doodle,Livin' Blues,spotify:track:6OLlvU61kShdrdKiH9MtHu,0.404,0.575,7,-12.995,1,0.0422,0.058,0.00435,0.0633,0.443,121.856,audio_features,6OLlvU61kShdrdKiH9MtHu,https://api.spotify.com/v1/tracks/6OLlvU61kShdrdKiH9MtHu,https://api.spotify.com/v1/audio-analysis/6OLlvU61kShdrdKiH9MtHu,309787,4
What Is Life - Remastered 2014,George Harrison,spotify:track:76TpWFiK5YCgw1hy26DWZp,0.468,0.833,4,-5.847,1,0.0324,0.00654,0.000332,0.326,0.884,131.248,audio_features,76TpWFiK5YCgw1hy26DWZp,https://api.spotify.com/v1/tracks/76TpWFiK5YCgw1hy26DWZp,https://api.spotify.com/v1/audio-analysis/76TpWFiK5YCgw1hy26DWZp,264413,4
When I'm Dead And Gone - Remastered,McGuinness Flint,spotify:track:78lRnpdXrfyzxTa4RxnuAt,0.511,0.689,2,-14.63,1,0.0304,0.468,4.15e-05,0.0325,0.959,144.614,audio_features,78lRnpdXrfyzxTa4RxnuAt,https://api.spotify.com/v1/tracks/78lRnpdXrfyzxTa4RxnuAt,https://api.spotify.com/v1/audio-analysis/78lRnpdXrfyzxTa4RxnuAt,221787,4
When You Are A King,White Plains,spotify:track:5FhOqykfWc1cPpWYg0fMoP,0.465,0.379,10,-12.528,1,0.0289,0.562,0.0,0.07,0.398,109.132,audio_features,5FhOqykfWc1cPpWYg0fMoP,https://api.spotify.com/v1/tracks/5FhOqykfWc1cPpWYg0fMoP,https://api.spotify.com/v1/audio-analysis/5FhOqykfWc1cPpWYg0fMoP,170867,3
Child in Time,Deep Purple,spotify:track:21cp8L9Pei4AgysZVihjSv,0.331,0.34,9,-14.784,0,0.0369,0.313,0.607,0.234,0.365,126.672,audio_features,21cp8L9Pei4AgysZVihjSv,https://api.spotify.com/v1/tracks/21cp8L9Pei4AgysZVihjSv,https://api.spotify.com/v1/audio-analysis/21cp8L9Pei4AgysZVihjSv,619267,4
Perfect Day,Lou Reed,spotify:track:4TOMI010Sd4ZAX4aZ5TS85,0.4,0.267,10,-12.488,1,0.0323,0.744,0.00734,0.103,0.0872,144.799,audio_features,4TOMI010Sd4ZAX4aZ5TS85,https://api.spotify.com/v1/tracks/4TOMI010Sd4ZAX4aZ5TS85,https://api.spotify.com/v1/audio-analysis/4TOMI010Sd4ZAX4aZ5TS85,225000,3
I Put A Spell On You,Creedence Clearwater Revival,spotify:track:4SDywo3ykB2PEthjXvo1UP,0.391,0.732,4,-8.188,0,0.0295,0.00471,0.121,0.0979,0.622,100.354,audio_features,4SDywo3ykB2PEthjXvo1UP,https://api.spotify.com/v1/tracks/4SDywo3ykB2PEthjXvo1UP,https://api.spotify.com/v1/audio-analysis/4SDywo3ykB2PEthjXvo1UP,271787,4
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,spotify:track:3gdewACMIVMEWVbyb8O9sY,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,audio_features,3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,281613,4
Vincent,Don McLean,spotify:track:0VNzEY1G4GLqcNx5qaaTl6,0.419,0.085,7,-19.387,1,0.0362,0.908,5.33e-06,0.34,0.458,91.509,audio_features,0VNzEY1G4GLqcNx5qaaTl6,https://api.spotify.com/v1/tracks/0VNzEY1G4GLqcNx5qaaTl6,https://api.spotify.com/v1/audio-analysis/0VNzEY1G4GLqcNx5qaaTl6,243493,3
Old Man - 2009 Remaster,Neil Young,spotify:track:16XeptMdlJTWWeIrwEAOvv,0.702,0.244,4,-15.286,0,0.0355,0.431,0.00867,0.0963,0.444,141.317,audio_features,16XeptMdlJTWWeIrwEAOvv,https://api.spotify.com/v1/tracks/16XeptMdlJTWWeIrwEAOvv,https://api.spotify.com/v1/audio-analysis/16XeptMdlJTWWeIrwEAOvv,202147,4
Heart of Gold - 2009 Remaster,Neil Young,spotify:track:1Q1b8eVkUPGlpSArl8JAVw,0.541,0.459,4,-10.433,0,0.0297,0.189,0.0274,0.099,0.803,171.165,audio_features,1Q1b8eVkUPGlpSArl8JAVw,https://api.spotify.com/v1/tracks/1Q1b8eVkUPGlpSArl8JAVw,https://api.spotify.com/v1/audio-analysis/1Q1b8eVkUPGlpSArl8JAVw,187013,4
Une belle histoire,Michel Fugain & Le Big Bazar,spotify:track:1GdtMDRiaF1EnG2LJpELme,0.395,0.578,9,-7.728,0,0.039,0.47,0.0,0.171,0.689,166.227,audio_features,1GdtMDRiaF1EnG2LJpELme,https://api.spotify.com/v1/tracks/1GdtMDRiaF1EnG2LJpELme,https://api.spotify.com/v1/audio-analysis/1GdtMDRiaF1EnG2LJpELme,195307,4
Starman - 2012 Remaster,David Bowie,spotify:track:0pQskrTITgmCMyr85tb9qq,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,audio_features,0pQskrTITgmCMyr85tb9qq,https://api.spotify.com/v1/tracks/0pQskrTITgmCMyr85tb9qq,https://api.spotify.com/v1/audio-analysis/0pQskrTITgmCMyr85tb9qq,254293,4
Take It Easy - 2013 Remaster,Eagles,spotify:track:4yugZvBYaoREkJKtbG08Qr,0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,audio_features,4yugZvBYaoREkJKtbG08Qr,https://api.spotify.com/v1/tracks/4yugZvBYaoREkJKtbG08Qr,https://api.spotify.com/v1/audio-analysis/4yugZvBYaoREkJKtbG08Qr,211578,4
Always On My Mind,Elvis Presley,spotify:track:1B5Tp2Ml9nLlmTSJx8xVfI,0.358,0.387,7,-14.342,1,0.0324,0.746,0.0121,0.119,0.495,181.183,audio_features,1B5Tp2Ml9nLlmTSJx8xVfI,https://api.spotify.com/v1/tracks/1B5Tp2Ml9nLlmTSJx8xVfI,https://api.spotify.com/v1/audio-analysis/1B5Tp2Ml9nLlmTSJx8xVfI,218440,4
A Horse With No Name,America,spotify:track:3BCSIFo2mLFFhSsg0QwpPw,0.673,0.64,11,-9.252,0,0.0338,0.781,1.67e-05,0.168,0.89,122.883,audio_features,3BCSIFo2mLFFhSsg0QwpPw,https://api.spotify.com/v1/tracks/3BCSIFo2mLFFhSsg0QwpPw,https://api.spotify.com/v1/audio-analysis/3BCSIFo2mLFFhSsg0QwpPw,227453,4
Papa Was A Rollin' Stone - Single Version,The Temptations,spotify:track:7MiLmLbwNoyf47xQ4TCVYp,0.817,0.405,10,-13.513,0,0.0811,0.451,0.0507,0.0468,0.898,121.467,audio_features,7MiLmLbwNoyf47xQ4TCVYp,https://api.spotify.com/v1/tracks/7MiLmLbwNoyf47xQ4TCVYp,https://api.spotify.com/v1/audio-analysis/7MiLmLbwNoyf47xQ4TCVYp,419640,4
Ben - Single Version,Michael Jackson,spotify:track:3vZMkLS1jP7NdNhzqGfUSW,0.464,0.132,5,-12.935,1,0.0283,0.81,1.16e-05,0.0994,0.303,68.152,audio_features,3vZMkLS1jP7NdNhzqGfUSW,https://api.spotify.com/v1/tracks/3vZMkLS1jP7NdNhzqGfUSW,https://api.spotify.com/v1/audio-analysis/3vZMkLS1jP7NdNhzqGfUSW,165160,4
American Pie,Don McLean,spotify:track:1fDsrQ23eTAVFElUMaf38X,0.531,0.481,4,-11.709,0,0.06,0.699,0.0,0.0842,0.491,138.45,audio_features,1fDsrQ23eTAVFElUMaf38X,https://api.spotify.com/v1/tracks/1fDsrQ23eTAVFElUMaf38X,https://api.spotify.com/v1/audio-analysis/1fDsrQ23eTAVFElUMaf38X,516893,4
Morning Has Broken,Yusuf / Cat Stevens,spotify:track:3BqqF8suAIzW8655yJfcvh,0.424,0.321,7,-13.162,1,0.0312,0.622,0.0196,0.0903,0.405,133.126,audio_features,3BqqF8suAIzW8655yJfcvh,https://api.spotify.com/v1/tracks/3BqqF8suAIzW8655yJfcvh,https://api.spotify.com/v1/audio-analysis/3BqqF8suAIzW8655yJfcvh,200000,3
Listen to the Music,The Doobie Brothers,spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,audio_features,7Ar4G7Ci11gpt6sfH9Cgz5,https://api.spotify.com/v1/tracks/7Ar4G7Ci11gpt6sfH9Cgz5,https://api.spotify.com/v1/audio-analysis/7Ar4G7Ci11gpt6sfH9Cgz5,227267,4
Locomotive Breath,Jethro Tull,spotify:track:0MYNeFsKpzBHwrJGfWZysV,0.68,0.53,11,-13.105,0,0.0889,0.417,0.011,0.0559,0.352,124.551,audio_features,0MYNeFsKpzBHwrJGfWZysV,https://api.spotify.com/v1/tracks/0MYNeFsKpzBHwrJGfWZysV,https://api.spotify.com/v1/audio-analysis/0MYNeFsKpzBHwrJGfWZysV,266013,4
I Just Can't Help Believin' - Live,Elvis Presley,spotify:track:2ORfTT4oHGpkOrLAXE7kUR,0.469,0.313,5,-14.196,1,0.0401,0.531,0.0,0.983,0.267,141.701,audio_features,2ORfTT4oHGpkOrLAXE7kUR,https://api.spotify.com/v1/tracks/2ORfTT4oHGpkOrLAXE7kUR,https://api.spotify.com/v1/audio-analysis/2ORfTT4oHGpkOrLAXE7kUR,280040,4
Burning Love,Elvis Presley,spotify:track:7zMUCLm1TN9o9JlLISztxO,0.66,0.748,2,-11.206,1,0.0284,0.0993,0.00585,0.283,0.972,143.549,audio_features,7zMUCLm1TN9o9JlLISztxO,https://api.spotify.com/v1/tracks/7zMUCLm1TN9o9JlLISztxO,https://api.spotify.com/v1/audio-analysis/7zMUCLm1TN9o9JlLISztxO,170293,4
Ziggy Stardust - 2012 Remaster,David Bowie,spotify:track:5IyL3XOaRPpTgxVjRIAxXU,0.515,0.554,7,-11.616,1,0.0784,0.0478,0.0,0.219,0.509,80.146,audio_features,5IyL3XOaRPpTgxVjRIAxXU,https://api.spotify.com/v1/tracks/5IyL3XOaRPpTgxVjRIAxXU,https://api.spotify.com/v1/audio-analysis/5IyL3XOaRPpTgxVjRIAxXU,193880,4
School's Out,Alice Cooper,spotify:track:5Z8EDau8uNcP1E8JvmfkZe,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,audio_features,5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/tracks/5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/audio-analysis/5Z8EDau8uNcP1E8JvmfkZe,210107,4
Streets of London,Ralph McTell,spotify:track:0P49pJa288tm8gKbFcofn9,0.396,0.295,4,-15.126,1,0.0343,0.625,7.6e-05,0.0989,0.187,155.531,audio_features,0P49pJa288tm8gKbFcofn9,https://api.spotify.com/v1/tracks/0P49pJa288tm8gKbFcofn9,https://api.spotify.com/v1/audio-analysis/0P49pJa288tm8gKbFcofn9,248587,4
Lean on Me,Bill Withers,spotify:track:3M8FzayQWtkvOhqMn2V4T2,0.619,0.22,0,-13.843,1,0.0672,0.782,1.19e-05,0.124,0.426,75.143,audio_features,3M8FzayQWtkvOhqMn2V4T2,https://api.spotify.com/v1/tracks/3M8FzayQWtkvOhqMn2V4T2,https://api.spotify.com/v1/audio-analysis/3M8FzayQWtkvOhqMn2V4T2,258835,4
A Thing Called Love,Johnny Cash,spotify:track:4Zy3y23RJDQEohBZFu94v1,0.526,0.499,0,-10.873,1,0.0345,0.481,0.0,0.261,0.786,155.775,audio_features,4Zy3y23RJDQEohBZFu94v1,https://api.spotify.com/v1/tracks/4Zy3y23RJDQEohBZFu94v1,https://api.spotify.com/v1/audio-analysis/4Zy3y23RJDQEohBZFu94v1,152680,4
Memories,Earth & Fire,spotify:track:2GrDZ5VOmTgRby61g1QHAj,0.33,0.757,4,-7.813,0,0.0477,0.492,0.0266,0.34,0.347,131.347,audio_features,2GrDZ5VOmTgRby61g1QHAj,https://api.spotify.com/v1/tracks/2GrDZ5VOmTgRby61g1QHAj,https://api.spotify.com/v1/audio-analysis/2GrDZ5VOmTgRby61g1QHAj,199933,4
Mr. Bojangles - Single Version,Sammy Davis Jr.,spotify:track:1DGaqkDcIYIBZSpW5vyoOL,0.536,0.182,0,-13.262,0,0.0458,0.746,0.000118,0.111,0.132,117.361,audio_features,1DGaqkDcIYIBZSpW5vyoOL,https://api.spotify.com/v1/tracks/1DGaqkDcIYIBZSpW5vyoOL,https://api.spotify.com/v1/audio-analysis/1DGaqkDcIYIBZSpW5vyoOL,343120,3
Roundabout - 2008 Remaster,Yes,spotify:track:49hwyXw1fU4u00EKVnGawb,0.402,0.743,4,-10.747,0,0.0728,0.103,0.00223,0.069,0.392,132.341,audio_features,49hwyXw1fU4u00EKVnGawb,https://api.spotify.com/v1/tracks/49hwyXw1fU4u00EKVnGawb,https://api.spotify.com/v1/audio-analysis/49hwyXw1fU4u00EKVnGawb,512573,4
The First Time Ever I Saw Your Face,Roberta Flack,spotify:track:0SxFyA4FqmEQqZVuAlg8lf,0.311,0.0264,0,-21.644,1,0.037,0.731,0.00205,0.156,0.139,120.653,audio_features,0SxFyA4FqmEQqZVuAlg8lf,https://api.spotify.com/v1/tracks/0SxFyA4FqmEQqZVuAlg8lf,https://api.spotify.com/v1/audio-analysis/0SxFyA4FqmEQqZVuAlg8lf,260666,4
Harvest - 2009 Remaster,Neil Young,spotify:track:7hpk3H8tjWh23edusCKW5O,0.541,0.216,2,-17.93,1,0.0369,0.736,9.95e-05,0.113,0.31,85.819,audio_features,7hpk3H8tjWh23edusCKW5O,https://api.spotify.com/v1/tracks/7hpk3H8tjWh23edusCKW5O,https://api.spotify.com/v1/audio-analysis/7hpk3H8tjWh23edusCKW5O,189093,4
Guitar Man,Elvis Presley,spotify:track:7momNWKOObWP1nBE1BNirA,0.603,0.66,6,-13.158,1,0.0576,0.538,1.32e-06,0.0747,0.905,113.538,audio_features,7momNWKOObWP1nBE1BNirA,https://api.spotify.com/v1/tracks/7momNWKOObWP1nBE1BNirA,https://api.spotify.com/v1/audio-analysis/7momNWKOObWP1nBE1BNirA,139160,4
"Close to the Edge (i. The Solid Time of Change, ii. Total Mass Retain, iii. I Get up I Get Down, iv. Seasons of Man) - 2003 Remaster",Yes,spotify:track:47dPsSo7cEDNkvIOSB4O2k,0.222,0.597,5,-10.924,1,0.056,0.265,0.155,0.411,0.251,80.654,audio_features,47dPsSo7cEDNkvIOSB4O2k,https://api.spotify.com/v1/tracks/47dPsSo7cEDNkvIOSB4O2k,https://api.spotify.com/v1/audio-analysis/47dPsSo7cEDNkvIOSB4O2k,1121253,3
Sylvia's Mother,Dr. Hook,spotify:track:4hLk7Bjz1XJWNDiqovvgBW,0.303,0.47,9,-12.715,1,0.0512,0.692,0.0,0.339,0.563,168.104,audio_features,4hLk7Bjz1XJWNDiqovvgBW,https://api.spotify.com/v1/tracks/4hLk7Bjz1XJWNDiqovvgBW,https://api.spotify.com/v1/audio-analysis/4hLk7Bjz1XJWNDiqovvgBW,228333,4
An American Trilogy,Elvis Presley,spotify:track:5iPiI5NTu09tx9CkVhM3pF,0.245,0.132,0,-13.783,1,0.0315,0.729,0.00185,0.964,0.174,83.813,audio_features,5iPiI5NTu09tx9CkVhM3pF,https://api.spotify.com/v1/tracks/5iPiI5NTu09tx9CkVhM3pF,https://api.spotify.com/v1/audio-analysis/5iPiI5NTu09tx9CkVhM3pF,272467,4
Ventura Highway,America,spotify:track:4IU1RL4BKvFyXtbTwaHAvW,0.673,0.581,2,-10.205,1,0.029,0.223,0.000206,0.063,0.818,130.771,audio_features,4IU1RL4BKvFyXtbTwaHAvW,https://api.spotify.com/v1/tracks/4IU1RL4BKvFyXtbTwaHAvW,https://api.spotify.com/v1/audio-analysis/4IU1RL4BKvFyXtbTwaHAvW,211387,4
Do It Again,Steely Dan,spotify:track:2BstRQGodshjGpeDGQiNgo,0.682,0.537,2,-10.254,0,0.0323,0.218,3.07e-05,0.0556,0.963,124.574,audio_features,2BstRQGodshjGpeDGQiNgo,https://api.spotify.com/v1/tracks/2BstRQGodshjGpeDGQiNgo,https://api.spotify.com/v1/audio-analysis/2BstRQGodshjGpeDGQiNgo,356733,4
Song Sung Blue,Neil Diamond,spotify:track:57KfogSy3eKuk5JHLKwCJv,0.594,0.529,0,-9.338,1,0.0287,0.276,3.92e-05,0.148,0.511,109.703,audio_features,57KfogSy3eKuk5JHLKwCJv,https://api.spotify.com/v1/tracks/57KfogSy3eKuk5JHLKwCJv,https://api.spotify.com/v1/audio-analysis/57KfogSy3eKuk5JHLKwCJv,185653,4
Als De Rook Om Je Hoofd Is Verdwenen,Boudewijn de Groot,spotify:track:2jpptvSaztyVA95fvLq5O9,0.516,0.537,0,-13.091,1,0.0316,0.0945,0.0,0.0387,0.514,131.867,audio_features,2jpptvSaztyVA95fvLq5O9,https://api.spotify.com/v1/tracks/2jpptvSaztyVA95fvLq5O9,https://api.spotify.com/v1/audio-analysis/2jpptvSaztyVA95fvLq5O9,204000,4
Give Up Your Guns,The Buoys,spotify:track:5kVFPD9CCQdFjd4cnTtHYB,0.417,0.502,11,-12.621,0,0.0282,0.48,0.00432,0.202,0.66,131.325,audio_features,5kVFPD9CCQdFjd4cnTtHYB,https://api.spotify.com/v1/tracks/5kVFPD9CCQdFjd4cnTtHYB,https://api.spotify.com/v1/audio-analysis/5kVFPD9CCQdFjd4cnTtHYB,254375,4
Let's Stay Together,Al Green,spotify:track:63xdwScd1Ai1GigAwQxE8y,0.756,0.401,7,-10.702,0,0.0526,0.582,0.011,0.0541,0.514,101.954,audio_features,63xdwScd1Ai1GigAwQxE8y,https://api.spotify.com/v1/tracks/63xdwScd1Ai1GigAwQxE8y,https://api.spotify.com/v1/audio-analysis/63xdwScd1Ai1GigAwQxE8y,199396,4
Witchy Woman - 2013 Remaster,Eagles,spotify:track:436yrzQWA32vb1sTZKXg9r,0.555,0.568,2,-12.205,0,0.0341,0.364,0.00167,0.116,0.583,98.507,audio_features,436yrzQWA32vb1sTZKXg9r,https://api.spotify.com/v1/tracks/436yrzQWA32vb1sTZKXg9r,https://api.spotify.com/v1/audio-analysis/436yrzQWA32vb1sTZKXg9r,250889,4
Sylvia,Focus,spotify:track:6TJa7RJhrlI4PYaBv0Nx8h,0.436,0.784,5,-5.304,1,0.0344,0.14,0.935,0.142,0.607,108.859,audio_features,6TJa7RJhrlI4PYaBv0Nx8h,https://api.spotify.com/v1/tracks/6TJa7RJhrlI4PYaBv0Nx8h,https://api.spotify.com/v1/audio-analysis/6TJa7RJhrlI4PYaBv0Nx8h,211733,4
Peaceful Easy Feeling - 2013 Remaster,Eagles,spotify:track:40h65HAR8COEoqkMwUUQHu,0.568,0.634,4,-12.336,1,0.0282,0.494,0.00281,0.252,0.866,142.686,audio_features,40h65HAR8COEoqkMwUUQHu,https://api.spotify.com/v1/tracks/40h65HAR8COEoqkMwUUQHu,https://api.spotify.com/v1/audio-analysis/40h65HAR8COEoqkMwUUQHu,257963,4
Happy Xmas (War Is Over) - Remastered 2010,John Lennon,spotify:track:27RYrbL6S02LNVhDWVl38b,0.321,0.64,2,-10.023,1,0.0324,0.28,0.0,0.718,0.414,146.172,audio_features,27RYrbL6S02LNVhDWVl38b,https://api.spotify.com/v1/tracks/27RYrbL6S02LNVhDWVl38b,https://api.spotify.com/v1/audio-analysis/27RYrbL6S02LNVhDWVl38b,214333,3
Isabelle je t'aime,Les Poppys,spotify:track:1U75JbNm3xJtFpIUlHbq5V,0.555,0.471,2,-9.247,1,0.0305,0.366,0.0,0.198,0.554,125.164,audio_features,1U75JbNm3xJtFpIUlHbq5V,https://api.spotify.com/v1/tracks/1U75JbNm3xJtFpIUlHbq5V,https://api.spotify.com/v1/audio-analysis/1U75JbNm3xJtFpIUlHbq5V,193667,4
Meisjes Met Rode Haren,Arne Jansen,spotify:track:6sALEclp6XZPDkxyFKQmq7,0.66,0.508,9,-11.83,1,0.0998,0.45,0.0,0.305,0.437,120.112,audio_features,6sALEclp6XZPDkxyFKQmq7,https://api.spotify.com/v1/tracks/6sALEclp6XZPDkxyFKQmq7,https://api.spotify.com/v1/audio-analysis/6sALEclp6XZPDkxyFKQmq7,283400,4
The Needle and the Damage Done - 2009 Remaster,Neil Young,spotify:track:55XOFkEEYgeqxZkQfEt97X,0.591,0.221,7,-18.296,1,0.0416,0.855,0.0012,0.696,0.369,105.3,audio_features,55XOFkEEYgeqxZkQfEt97X,https://api.spotify.com/v1/tracks/55XOFkEEYgeqxZkQfEt97X,https://api.spotify.com/v1/audio-analysis/55XOFkEEYgeqxZkQfEt97X,123187,3
If There Is Something,Roxy Music,spotify:track:5XW47WwVu7vgP4cNcMEqWZ,0.356,0.876,8,-6.92,1,0.0744,0.00385,0.0367,0.261,0.586,78.813,audio_features,5XW47WwVu7vgP4cNcMEqWZ,https://api.spotify.com/v1/tracks/5XW47WwVu7vgP4cNcMEqWZ,https://api.spotify.com/v1/audio-analysis/5XW47WwVu7vgP4cNcMEqWZ,394507,4
1948 (Toen Was Geluk Heel Gewoon),Gerard Cox,spotify:track:12lKjWZSwRMejGWKTrvukB,0.597,0.485,5,-11.178,0,0.0547,0.552,0.0,0.131,0.614,169.854,audio_features,12lKjWZSwRMejGWKTrvukB,https://api.spotify.com/v1/tracks/12lKjWZSwRMejGWKTrvukB,https://api.spotify.com/v1/audio-analysis/12lKjWZSwRMejGWKTrvukB,244893,4
Alabama - 2009 Remaster,Neil Young,spotify:track:6PVa4pTYFPv2Sew9wLoyrz,0.429,0.472,7,-13.08,0,0.0347,0.566,0.00402,0.152,0.378,147.501,audio_features,6PVa4pTYFPv2Sew9wLoyrz,https://api.spotify.com/v1/tracks/6PVa4pTYFPv2Sew9wLoyrz,https://api.spotify.com/v1/audio-analysis/6PVa4pTYFPv2Sew9wLoyrz,242200,4
All the Young Dudes,Mott The Hoople,spotify:track:0WNGPpmWqzPnk0psUhJ3SX,0.429,0.668,4,-7.539,0,0.044,0.208,0.0,0.538,0.398,77.737,audio_features,0WNGPpmWqzPnk0psUhJ3SX,https://api.spotify.com/v1/tracks/0WNGPpmWqzPnk0psUhJ3SX,https://api.spotify.com/v1/audio-analysis/0WNGPpmWqzPnk0psUhJ3SX,211067,4
Alone Again (Naturally),Gilbert O'Sullivan,spotify:track:4lHQCzdK3VdYQvQZnnRouG,0.558,0.464,8,-8.488,0,0.0354,0.583,0.000133,0.159,0.558,171.762,audio_features,4lHQCzdK3VdYQvQZnnRouG,https://api.spotify.com/v1/tracks/4lHQCzdK3VdYQvQZnnRouG,https://api.spotify.com/v1/audio-analysis/4lHQCzdK3VdYQvQZnnRouG,217729,4
Après toi,Vicky Leandros,spotify:track:1HLegA4MSL8HYheQaZLefi,0.358,0.51,5,-6.349,1,0.0293,0.762,1.85e-05,0.113,0.43,106.616,audio_features,1HLegA4MSL8HYheQaZLefi,https://api.spotify.com/v1/tracks/1HLegA4MSL8HYheQaZLefi,https://api.spotify.com/v1/audio-analysis/1HLegA4MSL8HYheQaZLefi,209693,4
Back Stabbers,The O'Jays,spotify:track:0KpMY3D2G8253VTZbDBUmA,0.751,0.714,10,-11.614,1,0.0374,0.317,0.0,0.639,0.935,124.379,audio_features,0KpMY3D2G8253VTZbDBUmA,https://api.spotify.com/v1/tracks/0KpMY3D2G8253VTZbDBUmA,https://api.spotify.com/v1/audio-analysis/0KpMY3D2G8253VTZbDBUmA,186093,4
Buddy Joe,Golden Earring,spotify:track:1DPOaiJMpQCPkfZWHubbyk,0.632,0.744,2,-7.854,1,0.0319,0.00688,8.07e-06,0.0702,0.864,129.235,audio_features,1DPOaiJMpQCPkfZWHubbyk,https://api.spotify.com/v1/tracks/1DPOaiJMpQCPkfZWHubbyk,https://api.spotify.com/v1/audio-analysis/1DPOaiJMpQCPkfZWHubbyk,230667,4
